username,timestamp,original_content,cleaned_content,likes,retweets,replies,total_engagement,engagement_score,mentions,hashtags,url,mentions_buy_terms,mentions_sell_terms,mentions_bullish_terms,mentions_bearish_terms,sentiment_indicator
donga_nayan,2025-11-21T05:04:00.000Z,"What a trade it was!!!
“Less is always more”

#nifty50",What a trade it was!!! Less is always more #nifty50,0.0,0.0,0.0,0,0.0,[],['nifty50'],https://x.com/donga_nayan/status/1991734318138552819,0,0,0,0,0
trenqbix,2025-11-21T05:03:42.000Z,#nifty50 lets not worry till 26000,#nifty50 lets not worry till 26000,0.0,0.0,0.0,0,0.0,[],['nifty50'],https://x.com/trenqbix/status/1991734241588310176,0,0,0,0,0
Manish__Verma11,2025-11-21T05:03:27.000Z,"Morning move done.
25177  

Now waiting for the next trigger —

26090 reclaim → direct push toward 26200
Niche → bas consolidation… writers full control. 

Market cool ho raha hai,
next game sirf level decide karega. 

#Nifty50 #StockMarket #TradingCommunity","Morning move done. 25177 Now waiting for the next trigger  26090 reclaim  direct push toward 26200 Niche  bas consolidation... writers full control. Market cool ho raha hai, next game sirf level decide karega. #Nifty50 #StockMarket #TradingCommunity",0.5,0.5,0.0,4,1.5,[],"['Nifty50', 'StockMarket', 'TradingCommunity']",https://x.com/Manish__Verma11/status/1991734177004417259,0,0,0,0,0
SreeraamMohuna,2025-11-21T05:03:13.000Z,#Nifty #Nifty50 #Options #MarketWarrior #Options #trading #OptionsTrading acceleration can start beyond 11:00 AM.,#Nifty #Nifty50 #Options #MarketWarrior #Options #trading #OptionsTrading acceleration can start beyond 11:00 AM.,0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Nifty50', 'Options', 'MarketWarrior', 'Options', 'trading', 'OptionsTrading']",https://x.com/SreeraamMohuna/status/1991734121987797358,0,0,0,0,0
Vignesh_1082,2025-11-21T05:02:32.000Z,Broader Market fizzle out  Profit booking  #Niftypsubank #Nifty50 #BSE #cdsl,Broader Market fizzle out Profit booking #Niftypsubank #Nifty50 #BSE #cdsl,0.0,0.0,0.0,0,0.0,[],"['Niftypsubank', 'Nifty50', 'BSE', 'cdsl']",https://x.com/Vignesh_1082/status/1991733949706678394,0,0,0,0,0
Sobreviviente31,2025-11-21T05:00:58.000Z,NIFTY SHOULD GET SUPPORT AT 26050-26065 #nifty #Nifty50 #nse #bseindia #bse #nseindia #banknifty #bankniftyfuture #BankNiftyOptions #indianstocks #Traders #TradingTips #TradingView #TradingSignals #TradingLife #loss #Profit #trading #fno #INTRADAY #future,NIFTY SHOULD GET SUPPORT AT 26050-26065 #nifty #Nifty50 #nse #bseindia #bse #nseindia #banknifty #bankniftyfuture #BankNiftyOptions #indianstocks #Traders #TradingTips #TradingView #TradingSignals #TradingLife #loss #Profit #trading #fno #INTRADAY #future,0.0,0.0,0.0,0,0.0,[],"['nifty', 'Nifty50', 'nse', 'bseindia', 'bse', 'nseindia', 'banknifty', 'bankniftyfuture', 'BankNiftyOptions', 'indianstocks', 'Traders', 'TradingTips', 'TradingView', 'TradingSignals', 'TradingLife', 'loss', 'Profit', 'trading', 'fno', 'INTRADAY', 'future']",https://x.com/Sobreviviente31/status/1991733555274334646,0,0,0,1,0
BisargaOnline,2025-11-21T05:00:31.000Z,#Nifty: Today's session is a khela of bear trap!  #Nifty50 #Sensrx,#Nifty: Today's session is a khela of bear trap! #Nifty50 #Sensrx,1.0,0.0,0.0,2,1.0,[],"['Nifty', 'Nifty50', 'Sensrx']",https://x.com/BisargaOnline/status/1991733440077775253,0,0,0,1,0
shelmoy1,2025-11-21T05:00:06.000Z,"Here We go
#Nifty50",Here We go #Nifty50,0.0,0.0,0.0,0,0.0,[],['Nifty50'],https://x.com/shelmoy1/status/1991733334599430162,0,0,0,0,0
sethufan2025,2025-11-21T05:00:03.000Z,#nifty #nifty50 #StockMarket #optionbuying #OptionsTrading #Optionselling  Exited shorts Gain 107 pts Logic of the trade Peak line is lost and resisted Sell on rises,#nifty #nifty50 #StockMarket #optionbuying #OptionsTrading #Optionselling Exited shorts Gain 107 pts Logic of the trade Peak line is lost and resisted Sell on rises,0.0,0.0,1.0,1,0.5,[],"['nifty', 'nifty50', 'StockMarket', 'optionbuying', 'OptionsTrading', 'Optionselling']",https://x.com/sethufan2025/status/1991733321970401715,1,2,0,0,0
nilesh_tra50734,2025-11-21T05:00:01.000Z,"#nifty 26300 PUT 190 TO 257 

 data negative  

#banknifty #Nifty50 #OptionsTrading #StockMarket #BullMarket #Bulls #bull #trader #tradingstrategy",#nifty 26300 PUT 190 TO 257 data negative #banknifty #Nifty50 #OptionsTrading #StockMarket #BullMarket #Bulls #bull #trader #tradingstrategy,0.5,0.5,0.0,2,1.5,[],"['nifty', 'banknifty', 'Nifty50', 'OptionsTrading', 'StockMarket', 'BullMarket', 'Bulls', 'bull', 'trader', 'tradingstrategy']",https://x.com/nilesh_tra50734/status/1991733316786221443,0,0,1,0,0
Vignesh_1082,2025-11-21T04:58:20.000Z,"PE booked. Looking CE
#Nifty50 #StockMarket #optionbuying #groww",PE booked. Looking CE #Nifty50 #StockMarket #optionbuying #groww,0.0,1.0,0.0,1,2.0,[],"['Nifty50', 'StockMarket', 'optionbuying', 'groww']",https://x.com/Vignesh_1082/status/1991732890745655667,1,0,0,0,0
AKSHAYS58846431,2025-11-21T04:57:52.000Z,"AKSHAY NOT READ ANY NEWS 

NOT WATING ANY DEAL NEWS 

NOT WATING ANY TAFFIRF CUT NEWS 

TOTALLY FOLLOW MY CHART 

ANY WAVE 

NO SUPPORT NO RESISTANCE 

ONLY WAVE 

#Nifty50 
#akshayteam",AKSHAY NOT READ ANY NEWS NOT WATING ANY DEAL NEWS NOT WATING ANY TAFFIRF CUT NEWS TOTALLY FOLLOW MY CHART ANY WAVE NO SUPPORT NO RESISTANCE ONLY WAVE #Nifty50 #akshayteam,0.0,0.0,0.0,0,0.0,[],"['Nifty50', 'akshayteam']",https://x.com/AKSHAYS58846431/status/1991732773892288546,0,0,1,1,0
GrahBhasha,2025-11-21T04:56:56.000Z,"#Nifty50 26300 Put Now at 248 
Our premium members will always be in profit 
And always Stay ahead of time
#Nifty #banknifty #StockMarket #Stock #OptionsTrading #optionbuying #stockmarketsindia #Reliance",#Nifty50 26300 Put Now at 248 Our premium members will always be in profit And always Stay ahead of time #Nifty #banknifty #StockMarket #Stock #OptionsTrading #optionbuying #stockmarketsindia #Reliance,1.0,0.0,0.0,1,1.0,[],"['Nifty50', 'Nifty', 'banknifty', 'StockMarket', 'Stock', 'OptionsTrading', 'optionbuying', 'stockmarketsindia', 'Reliance']",https://x.com/GrahBhasha/status/1991732540718371295,1,0,0,0,0
BisargaOnline,2025-11-21T04:56:02.000Z,Just be patient. #Nifty may close in the green even today!! #Nifty50 #Sensex,Just be patient. #Nifty may close in the green even today!! #Nifty50 #Sensex,1.0,0.0,0.0,1,1.0,[],"['Nifty', 'Nifty50', 'Sensex']",https://x.com/BisargaOnline/status/1991732311042425173,1,0,0,0,0
anandsh41201305,2025-11-21T04:55:09.000Z,"Done  !

#Nifty 
 #Nifty50 #Optionselling #optionbuying #optionstrading #StockMarket #stockmarketsindia #niftybank  #StocksToBuy #StocksToWatch",Done ! #Nifty #Nifty50 #Optionselling #optionbuying #optionstrading #StockMarket #stockmarketsindia #niftybank #StocksToBuy #StocksToWatch,0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Nifty50', 'Optionselling', 'optionbuying', 'optionstrading', 'StockMarket', 'stockmarketsindia', 'niftybank', 'StocksToBuy', 'StocksToWatch']",https://x.com/anandsh41201305/status/1991732088295592130,1,1,0,0,0
Chetan_Mech,2025-11-21T04:54:54.000Z," Momentum Stock /ETF -21 Nov 2025

Stocks: 10 pullback setups 
(SL 3–4%, TG 8–10%)

ETFs: 5 setups 
(SL 1–2%, TG 3–4%)

 Enter only if Nifty500 > 51EMA

#WegrowFinserv #Nifty50 #sensex #nse  #investing #Stockmarket #gold","Momentum Stock /ETF -21 Nov 2025 Stocks: 10 pullback setups (SL 34%, TG 810%) ETFs: 5 setups (SL 12%, TG 34%) Enter only if Nifty500 > 51EMA #WegrowFinserv #Nifty50 #sensex #nse #investing #Stockmarket #gold",1.0,0.0,0.0,1,1.0,[],"['WegrowFinserv', 'Nifty50', 'sensex', 'nse', 'investing', 'Stockmarket', 'gold']",https://x.com/Chetan_Mech/status/1991732025901117922,0,0,0,0,0
aarveewealth,2025-11-21T04:54:52.000Z,"Update- Nifty50 

This trendline should hold in #Nifty50",Update- Nifty50 This trendline should hold in #Nifty50,0.0,0.0,0.0,0,0.0,[],['Nifty50'],https://x.com/aarveewealth/status/1991732018649149809,0,0,0,0,0
MitraRebanta,2025-11-21T04:54:35.000Z,"MONEY MAKI IS A SLOW AND STEADY PROCESS.

I CAN INVEST 1 LAKH IN #RELIANCE  BECAUSE I KNOW RISK IS LESS.

BUT CAN NOT INVEST 1 LAKH IN SMALLCAP OR MIDCAP IN ONE PARTICULAR STOCK.

RISK MANAGEMENT IS WHAT YOU ALL NEED TO BE SUCCESSFUL IN STOCK MARKET. 

#StockMarket #Nifty50",MONEY MAKI IS A SLOW AND STEADY PROCESS. I CAN INVEST 1 LAKH IN #RELIANCE BECAUSE I KNOW RISK IS LESS. BUT CAN NOT INVEST 1 LAKH IN SMALLCAP OR MIDCAP IN ONE PARTICULAR STOCK. RISK MANAGEMENT IS WHAT YOU ALL NEED TO BE SUCCESSFUL IN STOCK MARKET. #StockMarket #Nifty50,0.0,0.0,1.0,1,0.5,[],"['RELIANCE', 'StockMarket', 'Nifty50']",https://x.com/MitraRebanta/status/1991731947861877014,0,0,0,0,0
mayankmishrabhu,2025-11-21T04:54:20.000Z,"When nifty goes up portfolio.
When nifty goes down portfolio.
Kaise din aagae hai ye bahut dukh hai bhai.
#Nifty50 #StockMarket",When nifty goes up portfolio. When nifty goes down portfolio. Kaise din aagae hai ye bahut dukh hai bhai. #Nifty50 #StockMarket,0.0,0.0,0.0,0,0.0,[],"['Nifty50', 'StockMarket']",https://x.com/mayankmishrabhu/status/1991731884678869388,0,0,0,0,0
PlanetPosition,2025-11-21T04:54:16.000Z,"Hope you Enjoyed 
#Nifty50 Bleeding",Hope you Enjoyed #Nifty50 Bleeding,0.0,0.0,0.0,0,0.0,[],['Nifty50'],https://x.com/PlanetPosition/status/1991731869570986103,0,0,0,0,0
BullsDalal,2025-11-21T04:54:14.000Z,"thank you technical analysis

#nifty #nifty50 - ~200 points move done",thank you technical analysis #nifty #nifty50 - ~200 points move done,0.0,0.0,0.0,0,0.0,[],"['nifty', 'nifty50']",https://x.com/BullsDalal/status/1991731859731148869,0,0,0,0,0
boominance,2025-11-21T04:54:14.000Z,"Nifty, Sensex Dip As Banks Drag: NDTV Profit
 #Nifty50 -0.32%, Sensex -0.29%
Capillary Tech lists at Rs 571.90 on NSE (-0.88%); Rs 560 on BSE (-2.95%)
Public issue: Rs 430 cr fresh + 1.83 cr OFS
Sector check: Nifty Metal weakest at open
#StockMarket #Nifty","Nifty, Sensex Dip As Banks Drag: NDTV Profit #Nifty50 -0.32%, Sensex -0.29% Capillary Tech lists at Rs 571.90 on NSE (-0.88%); Rs 560 on BSE (-2.95%) Public issue: Rs 430 cr fresh + 1.83 cr OFS Sector check: Nifty Metal weakest at open #StockMarket #Nifty",0.0,0.0,1.0,1,0.5,[],"['Nifty50', 'StockMarket', 'Nifty']",https://x.com/boominance/status/1991731858078609728,0,0,0,0,0
OptiontraderDK,2025-11-21T04:53:56.000Z,"Nifty support at 25983 

Keep it safe bulls..

#nifty50 #nifty #StockMarket",Nifty support at 25983 Keep it safe bulls.. #nifty50 #nifty #StockMarket,0.75,0.0,0.25,4,0.875,[],"['nifty50', 'nifty', 'StockMarket']",https://x.com/OptiontraderDK/status/1991731783080218973,0,0,1,1,0
Processfollower,2025-11-21T04:53:25.000Z,"Nifty CMP 26060
Buy on Dip Structure
Positionally Getting Ready for the target of 26500/26750
 SL Close below 25850

Not a   buy/Sell Recommendation for Educational and Learning Purpose only

#Nifty50 
#Nifty 
#Niftybank",Nifty CMP 26060 Buy on Dip Structure Positionally Getting Ready for the target of 26500/26750 SL Close below 25850 Not a buy/Sell Recommendation for Educational and Learning Purpose only #Nifty50 #Nifty #Niftybank,1.0,0.0,0.0,1,1.0,[],"['Nifty50', 'Nifty', 'Niftybank']",https://x.com/Processfollower/status/1991731652213837831,1,1,0,0,0
nikkpandit,2025-11-21T04:52:40.000Z,"Nifty 26150 Call 
Buying range: 70 to 80
Stoploss: 50
Target: 100,110,130,150
#Nifty50 #OptionsTrading #ShareMarket","Nifty 26150 Call Buying range: 70 to 80 Stoploss: 50 Target: 100,110,130,150 #Nifty50 #OptionsTrading #ShareMarket",0.0,0.3333333333333333,0.6666666666666666,3,1.0,[],"['Nifty50', 'OptionsTrading', 'ShareMarket']",https://x.com/nikkpandit/status/1991731465835708606,1,0,0,0,0
Mragakshi2001,2025-11-21T04:52:38.000Z,"#NIFTY SUPPORT PLACED AROUND 26000-26050 OR BUYING ENTRY ZONE FOR UPSIDE 26150-26200-26350 SOON 
STAY BUY ON DIP MOOD UNTIL CLOSED BELOW-25900 #Nifty50 #optionbuying #optionstrading #StockMarket #stockmarketsindia #niftybank #StocksToBuy #StocksToWatch #PreciousMetals #Silver",#NIFTY SUPPORT PLACED AROUND 26000-26050 OR BUYING ENTRY ZONE FOR UPSIDE 26150-26200-26350 SOON STAY BUY ON DIP MOOD UNTIL CLOSED BELOW-25900 #Nifty50 #optionbuying #optionstrading #StockMarket #stockmarketsindia #niftybank #StocksToBuy #StocksToWatch #PreciousMetals #Silver,0.0,0.0,0.0,0,0.0,[],"['NIFTY', 'Nifty50', 'optionbuying', 'optionstrading', 'StockMarket', 'stockmarketsindia', 'niftybank', 'StocksToBuy', 'StocksToWatch', 'PreciousMetals', 'Silver']",https://x.com/Mragakshi2001/status/1991731458374004832,1,0,0,1,0
BigMoneyAnlysis,2025-11-21T04:51:43.000Z,"#Nifty50 #Nifty 

Resistance: 26246

Support: 26059.10 & 25974.05

Levels are only for educational purpose

#DayTrading  #niftyprediction #sharemarketlive #Nifty_50 #sharemarket #StockMarketIndia #MarketToday #PriceAction #SharePrice #stockmarketcrash #StockMarket #MarketUpdate",#Nifty50 #Nifty Resistance: 26246 Support: 26059.10 & 25974.05 Levels are only for educational purpose #DayTrading #niftyprediction #sharemarketlive #Nifty_50 #sharemarket #StockMarketIndia #MarketToday #PriceAction #SharePrice #stockmarketcrash #StockMarket #MarketUpdate,0.5,0.5,0.0,2,1.5,[],"['Nifty50', 'Nifty', 'DayTrading', 'niftyprediction', 'sharemarketlive', 'Nifty_50', 'sharemarket', 'StockMarketIndia', 'MarketToday', 'PriceAction', 'SharePrice', 'stockmarketcrash', 'StockMarket', 'MarketUpdate']",https://x.com/BigMoneyAnlysis/status/1991731226886172702,0,2,1,1,0
equity2comodity,2025-11-21T04:51:07.000Z,"When will Nifty make all time high?

Nifty कब All Time High बनाएंगे?

#Nifty #StockMarket #Nifty50 #StockMarketIndia #StocksToWatch",When will Nifty make all time high? Nifty  All Time High ? #Nifty #StockMarket #Nifty50 #StockMarketIndia #StocksToWatch,1.0,0.0,0.0,1,1.0,[],"['Nifty', 'StockMarket', 'Nifty50', 'StockMarketIndia', 'StocksToWatch']",https://x.com/equity2comodity/status/1991731076650397827,0,0,0,0,0
Praveen5555500,2025-11-21T04:50:17.000Z,"Target achieved  
Top caught? 
#Nifty 26030 levels I’ll watch for call side. Let’s see & wait.
#StockMarket #Nifty50",Target achieved Top caught? #Nifty 26030 levels Ill watch for call side. Lets see & wait. #StockMarket #Nifty50,1.0,0.0,0.0,1,1.0,[],"['Nifty', 'StockMarket', 'Nifty50']",https://x.com/Praveen5555500/status/1991730865463042128,0,0,0,0,0
stockhawked,2025-11-21T04:50:00.000Z," Live Market Update at 10:20 IST

 Nifty: 26,075.95 ▼ -0.44%
 Sensex: 85,238.67 ▼ -0.46%

 Top Gainer: Billionbrains Garage ▲ 4.85%
 Top Loser: GE T&D India  ▼ -3.35%

#Nifty50 #Sensex #MarketWatch","Live Market Update at 10:20 IST Nifty: 26,075.95  -0.44% Sensex: 85,238.67  -0.46% Top Gainer: Billionbrains Garage  4.85% Top Loser: GE T&D India  -3.35% #Nifty50 #Sensex #MarketWatch",0.0,0.0,0.0,0,0.0,[],"['Nifty50', 'Sensex', 'MarketWatch']",https://x.com/stockhawked/status/1991730795493425298,0,0,0,0,0
ChayanS20157,2025-11-21T04:48:11.000Z," #Indianmarkets stay strong — #Nifty50 is now just a short step away from its record zone near 26,277.
Steady domestic buying and healthier earnings continue to support the uptrend.
If momentum holds, the index could push toward the 26,350–26,500 range.
#StockMarketIndia  #NSE","#Indianmarkets stay strong  #Nifty50 is now just a short step away from its record zone near 26,277. Steady domestic buying and healthier earnings continue to support the uptrend. If momentum holds, the index could push toward the 26,35026,500 range. #StockMarketIndia #NSE",0.0,0.0,0.0,0,0.0,[],"['Indianmarkets', 'Nifty50', 'StockMarketIndia', 'NSE']",https://x.com/ChayanS20157/status/1991730335697256546,1,1,1,1,0
i2gain,2025-11-21T04:47:11.000Z,"Channel support taken by closing of 1st hourly (54 min) candle.
#Nifty will have to reclaim 26120 to get into this rising regression channel, use 26120 and 26170 as resistance levels.
26090, 26030, 2580 are important supports. 

#Nifty50 #OptionsTrading #Sensex","Channel support taken by closing of 1st hourly (54 min) candle. #Nifty will have to reclaim 26120 to get into this rising regression channel, use 26120 and 26170 as resistance levels. 26090, 26030, 2580 are important supports. #Nifty50 #OptionsTrading #Sensex",0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Nifty50', 'OptionsTrading', 'Sensex']",https://x.com/i2gain/status/1991730086878539867,0,0,1,1,0
BusinessTimesIn,2025-11-21T04:46:17.000Z," Sensex Today | ONGC Sees 1M-Share Block Trade

$ONGC down 0.14% at ₹247.70 after 1M-share block reported by Bloomberg 

 Volumes 65% vs 5 - day avg
 Day range: ₹246.75 - ₹248.30
#Sensex #Nifty50 #Energy #BTMarkets",Sensex Today | ONGC Sees 1M-Share Block Trade $ONGC down 0.14% at 247.70 after 1M-share block reported by Bloomberg Volumes 65% vs 5 - day avg Day range: 246.75 - 248.30 #Sensex #Nifty50 #Energy #BTMarkets,0.0,0.0,1.0,1,0.5,[],"['Sensex', 'Nifty50', 'Energy', 'BTMarkets']",https://x.com/BusinessTimesIn/status/1991729860486787131,0,0,0,0,0
BusinessTimesIn,2025-11-21T04:45:29.000Z," Sensex Today | Alembic Pharma Hits 18-Week High 
 
$ALEMBIC up 6.09% at ₹953.45, its strongest rise in 18 weeks   
 Volumes 914% vs 5-day avg  
 Intraday range: ₹901 - ₹958  
#Sensex #Nifty50 #Pharma #BTMarkets","Sensex Today | Alembic Pharma Hits 18-Week High $ALEMBIC up 6.09% at 953.45, its strongest rise in 18 weeks Volumes 914% vs 5-day avg Intraday range: 901 - 958 #Sensex #Nifty50 #Pharma #BTMarkets",0.0,0.0,1.0,1,0.5,[],"['Sensex', 'Nifty50', 'Pharma', 'BTMarkets']",https://x.com/BusinessTimesIn/status/1991729655465013666,0,0,0,0,0
BusinessTimesIn,2025-11-21T04:45:00.000Z," Sensex Today | Reliance Inches Up As Jamnagar SEZ Halts Russian Crude

$RELIANCE up 0.15% at ₹1,551.30 after pausing Russian crude intake ahead of EU sanctions 

 Volumes at 1.93M as traders track supply adjustments.
#Sensex #Nifty50 #Energy #BTMarkets","Sensex Today | Reliance Inches Up As Jamnagar SEZ Halts Russian Crude $RELIANCE up 0.15% at 1,551.30 after pausing Russian crude intake ahead of EU sanctions Volumes at 1.93M as traders track supply adjustments. #Sensex #Nifty50 #Energy #BTMarkets",0.0,0.0,1.0,1,0.5,[],"['Sensex', 'Nifty50', 'Energy', 'BTMarkets']",https://x.com/BusinessTimesIn/status/1991729536686518641,0,0,0,0,0
BusinessTimesIn,2025-11-21T04:44:43.000Z," Sensex Today | Groww Parent Rebounds Ahead of Earnings  

$GROWW jumps up to 6% to ₹166 after a sharp 2-day slide, with fresh buying interest ahead of its results 
  
 Volumes heavy at 62.7M shares as sentiment stabilises.  
#Sensex #Nifty50 #StockMarketIndia #BTMarkets","Sensex Today | Groww Parent Rebounds Ahead of Earnings $GROWW jumps up to 6% to 166 after a sharp 2-day slide, with fresh buying interest ahead of its results Volumes heavy at 62.7M shares as sentiment stabilises. #Sensex #Nifty50 #StockMarketIndia #BTMarkets",0.0,0.0,1.0,1,0.5,[],"['Sensex', 'Nifty50', 'StockMarketIndia', 'BTMarkets']",https://x.com/BusinessTimesIn/status/1991729466259976699,1,0,0,0,0
nilesh_tra50734,2025-11-21T04:42:46.000Z,"#nifty  90 point down  

data negative  
#banknifty #Nifty50 #OptionsTrading #StockMarket #BullMarket #Bulls #bull #trader #tradingstrategy",#nifty 90 point down data negative #banknifty #Nifty50 #OptionsTrading #StockMarket #BullMarket #Bulls #bull #trader #tradingstrategy,1.0,0.0,0.0,1,1.0,[],"['nifty', 'banknifty', 'Nifty50', 'OptionsTrading', 'StockMarket', 'BullMarket', 'Bulls', 'bull', 'trader', 'tradingstrategy']",https://x.com/nilesh_tra50734/status/1991728971864764509,0,0,1,0,0
anandsh41201305,2025-11-21T04:41:26.000Z,"That's d reason we r seeing carnage in midcaps smallcap!

Portfolio continue to bleed  as froth is in Index now for a dressing !

SIPs has to continue !Understand d game !

#Nifty 
 #Nifty50 #Optionselling #optionbuying #optionstrading #StockMarket #stockmarketsindia",That's d reason we r seeing carnage in midcaps smallcap! Portfolio continue to bleed as froth is in Index now for a dressing ! SIPs has to continue !Understand d game ! #Nifty #Nifty50 #Optionselling #optionbuying #optionstrading #StockMarket #stockmarketsindia,0.0,0.0,0.0,0,0.0,[],"['Nifty', 'Nifty50', 'Optionselling', 'optionbuying', 'optionstrading', 'StockMarket', 'stockmarketsindia']",https://x.com/anandsh41201305/status/1991728637138362416,1,1,0,0,0
